JBFNET (
  (dataBranch): DATABRANCH (
  )
  (guideBranch): GUIDEBRANCH (
    (conv1): Conv2d(10, 12, kernel_size=(3, 3), stride=(1, 1))
    (bn1): BatchNorm1d(12, eps=1e-05, momentum=0.1, affine=True)
    (softmax): Softmax ()
    (kalan): KALANTARI (
      (hidden): Linear (33 -> 30)
      (hidden2): Linear (30 -> 30)
      (out): Linear (33 -> 12)
    )
  )
)
json_stats: {"ext": "005.exr", "save": "logs", "imageSize": 600, "nbGuide": 10, "dir_test": "/home/laurent/dataset3/test/exr/", "workers": 16, "dir_train": "/home/laurent/dataset3/train/exr/", "gpu_id": "1", "save_model_step": [1, 2, 3, 10, 100, 1000], "n_hidden": 30, "K2": 31, "K1": 3, "nbCrops": 20, "lr": 1, "imageHeight": 1920, "imageWidth": 1280, "stride": 1, "batchSize": 1, "nbFeatures": 12}
json_stats: {"train_loss": 0.011318800219447998, "test_loss": 0.00817875632333601, "epoch": 37, "epoch_time": 59.36112308502197}
json_stats: {"train_loss": 0.011348032358683962, "test_loss": 0.008162134035076585, "epoch": 38, "epoch_time": 59.82042193412781}
json_stats: {"train_loss": 0.011729885727319886, "test_loss": 0.008145585312378082, "epoch": 39, "epoch_time": 60.1920530796051}
json_stats: {"train_loss": 0.011311464485953803, "test_loss": 0.008129906217171069, "epoch": 40, "epoch_time": 58.63272309303284}
json_stats: {"train_loss": 0.011504730892185339, "test_loss": 0.008108376208057258, "epoch": 41, "epoch_time": 58.68540000915527}
json_stats: {"train_loss": 0.011651593581995084, "test_loss": 0.00809088671717747, "epoch": 42, "epoch_time": 59.387500047683716}
json_stats: {"train_loss": 0.011548954076330773, "test_loss": 0.008074933485977952, "epoch": 43, "epoch_time": 60.09070301055908}
json_stats: {"train_loss": 0.011258900617052205, "test_loss": 0.00806104955170565, "epoch": 44, "epoch_time": 59.576688051223755}
json_stats: {"train_loss": 0.011251910752247251, "test_loss": 0.008046205069157769, "epoch": 45, "epoch_time": 59.466428995132446}
json_stats: {"train_loss": 0.011463990638269082, "test_loss": 0.008027246034131184, "epoch": 46, "epoch_time": 58.990236043930054}
json_stats: {"train_loss": 0.011260581603175196, "test_loss": 0.008011186486183878, "epoch": 47, "epoch_time": 59.37326192855835}
json_stats: {"train_loss": 0.01130724372958183, "test_loss": 0.00799343600712983, "epoch": 48, "epoch_time": 60.14978885650635}
json_stats: {"train_loss": 0.011318880402502757, "test_loss": 0.007976383283420452, "epoch": 49, "epoch_time": 59.695115089416504}
json_stats: {"train_loss": 0.011289488299991246, "test_loss": 0.007960209144520475, "epoch": 50, "epoch_time": 59.351473808288574}
json_stats: {"train_loss": 0.011364872890115573, "test_loss": 0.007945014987475428, "epoch": 51, "epoch_time": 60.17257213592529}
json_stats: {"train_loss": 0.011295172573121452, "test_loss": 0.007934739678548323, "epoch": 52, "epoch_time": 58.786051988601685}
